site_key,profile,deployment,date,depth_cm,temp_c
ID02_A,ID02,A,2023-11-02,40.0,-0.498
ID02_A,ID02,A,2023-11-02,50.0,1.019
ID02_A,ID02,A,2023-11-02,60.0,1.122
ID02_A,ID02,A,2023-11-02,70.0,1.07
ID02_A,ID02,A,2023-11-02,80.0,1.051
ID02_A,ID02,A,2023-11-03,10.0,-4.118
ID02_A,ID02,A,2023-11-03,20.0,-1.803
ID02_A,ID02,A,2023-11-03,30.0,0.22
ID02_A,ID02,A,2023-11-03,40.0,-0.468
ID02_A,ID02,A,2023-11-03,50.0,0.986
ID02_A,ID02,A,2023-11-03,60.0,1.096
ID02_A,ID02,A,2023-11-03,70.0,1.051
ID02_A,ID02,A,2023-11-03,80.0,1.039
ID02_A,ID02,A,2023-11-04,10.0,-8.485
ID02_A,ID02,A,2023-11-04,20.0,-5.078
ID02_A,ID02,A,2023-11-04,30.0,-0.411
ID02_A,ID02,A,2023-11-04,40.0,-1.097
ID02_A,ID02,A,2023-11-04,50.0,0.956
ID02_A,ID02,A,2023-11-04,60.0,1.069
ID02_A,ID02,A,2023-11-04,70.0,1.015
ID02_A,ID02,A,2023-11-04,80.0,0.996
ID02_A,ID02,A,2023-11-05,10.0,-7.797
ID02_A,ID02,A,2023-11-05,20.0,-5.724
ID02_A,ID02,A,2023-11-05,30.0,-0.617
ID02_A,ID02,A,2023-11-05,40.0,-1.033
ID02_A,ID02,A,2023-11-05,50.0,0.919
ID02_A,ID02,A,2023-11-05,60.0,1.053
ID02_A,ID02,A,2023-11-05,70.0,1.001
ID02_A,ID02,A,2023-11-05,80.0,0.98
ID02_A,ID02,A,2023-11-06,10.0,-5.454
ID02_A,ID02,A,2023-11-06,20.0,-4.797
ID02_A,ID02,A,2023-11-06,30.0,-0.729
ID02_A,ID02,A,2023-11-06,40.0,-0.777
ID02_A,ID02,A,2023-11-06,50.0,0.961
ID02_A,ID02,A,2023-11-06,60.0,1.106
ID02_A,ID02,A,2023-11-06,70.0,1.048
ID02_A,ID02,A,2023-11-06,80.0,1.021
ID02_A,ID02,A,2023-11-07,10.0,-1.284
ID02_A,ID02,A,2023-11-07,20.0,-1.296
ID02_A,ID02,A,2023-11-07,30.0,-0.098
ID02_A,ID02,A,2023-11-07,40.0,-0.004
ID02_A,ID02,A,2023-11-07,50.0,0.934
ID02_A,ID02,A,2023-11-07,60.0,1.086
ID02_A,ID02,A,2023-11-07,70.0,1.036
ID02_A,ID02,A,2023-11-07,80.0,1.016
ID02_A,ID02,A,2023-11-08,10.0,-0.165
ID02_A,ID02,A,2023-11-08,20.0,-0.18
ID02_A,ID02,A,2023-11-08,30.0,0.342
ID02_A,ID02,A,2023-11-08,40.0,0.325
ID02_A,ID02,A,2023-11-08,50.0,0.953
ID02_A,ID02,A,2023-11-08,60.0,1.09
ID02_A,ID02,A,2023-11-08,70.0,1.037
ID02_A,ID02,A,2023-11-08,80.0,1.012
ID02_A,ID02,A,2023-11-09,10.0,-0.415
ID02_A,ID02,A,2023-11-09,20.0,-0.321
ID02_A,ID02,A,2023-11-09,30.0,0.717
ID02_A,ID02,A,2023-11-09,40.0,0.573
ID02_A,ID02,A,2023-11-09,50.0,1.007
ID02_A,ID02,A,2023-11-09,60.0,1.133
ID02_A,ID02,A,2023-11-09,70.0,1.088
ID02_A,ID02,A,2023-11-09,80.0,1.079
ID02_A,ID02,A,2023-11-10,10.0,-1.698
ID02_A,ID02,A,2023-11-10,20.0,-1.225
ID02_A,ID02,A,2023-11-10,30.0,0.497
ID02_A,ID02,A,2023-11-10,40.0,0.2
ID02_A,ID02,A,2023-11-10,50.0,1.026
ID02_A,ID02,A,2023-11-10,60.0,1.133
ID02_A,ID02,A,2023-11-10,70.0,1.078
ID02_A,ID02,A,2023-11-10,80.0,1.058
ID02_A,ID02,A,2023-11-11,10.0,-0.636
ID02_A,ID02,A,2023-11-11,20.0,-0.008
ID02_A,ID02,A,2023-11-11,30.0,0.603
ID02_A,ID02,A,2023-11-11,40.0,0.086
ID02_A,ID02,A,2023-11-11,50.0,1.012
ID02_A,ID02,A,2023-11-11,60.0,1.114
ID02_A,ID02,A,2023-11-11,70.0,1.059
ID02_A,ID02,A,2023-11-11,80.0,1.033
ID02_A,ID02,A,2023-11-12,10.0,-6.045
ID02_A,ID02,A,2023-11-12,20.0,-1.826
ID02_A,ID02,A,2023-11-12,30.0,0.315
ID02_A,ID02,A,2023-11-12,40.0,-0.785
ID02_A,ID02,A,2023-11-12,50.0,0.973
ID02_A,ID02,A,2023-11-12,60.0,1.092
ID02_A,ID02,A,2023-11-12,70.0,1.057
ID02_A,ID02,A,2023-11-12,80.0,1.051
ID02_A,ID02,A,2023-11-13,10.0,-8.617
ID02_A,ID02,A,2023-11-13,20.0,-5.651
ID02_A,ID02,A,2023-11-13,30.0,-0.607
ID02_A,ID02,A,2023-11-13,40.0,-1.336
ID02_A,ID02,A,2023-11-13,50.0,0.974
ID02_A,ID02,A,2023-11-13,60.0,1.095
ID02_A,ID02,A,2023-11-13,70.0,1.043
ID02_A,ID02,A,2023-11-13,80.0,1.02
ID02_A,ID02,A,2023-11-14,10.0,-6.628
ID02_A,ID02,A,2023-11-14,20.0,-5.49
ID02_A,ID02,A,2023-11-14,30.0,-1.16
ID02_A,ID02,A,2023-11-14,40.0,-1.328
ID02_A,ID02,A,2023-11-14,50.0,0.906
ID02_A,ID02,A,2023-11-14,60.0,1.094
ID02_A,ID02,A,2023-11-14,70.0,1.04
ID02_A,ID02,A,2023-11-14,80.0,1.022
ID02_A,ID02,A,2023-11-15,10.0,-5.466
ID02_A,ID02,A,2023-11-15,20.0,-2.856
ID02_A,ID02,A,2023-11-15,30.0,-0.583
ID02_A,ID02,A,2023-11-15,40.0,-1.114
ID02_A,ID02,A,2023-11-15,50.0,0.865
ID02_A,ID02,A,2023-11-15,60.0,1.116
ID02_A,ID02,A,2023-11-15,70.0,1.059
ID02_A,ID02,A,2023-11-15,80.0,1.034
ID02_A,ID02,A,2023-11-16,10.0,-5.103
ID02_A,ID02,A,2023-11-16,20.0,-1.435
ID02_A,ID02,A,2023-11-16,30.0,-0.05
ID02_A,ID02,A,2023-11-16,40.0,-0.955
ID02_A,ID02,A,2023-11-16,50.0,0.882
ID02_A,ID02,A,2023-11-16,60.0,1.1
ID02_A,ID02,A,2023-11-16,70.0,1.047
ID02_A,ID02,A,2023-11-16,80.0,1.027
ID02_A,ID02,A,2023-11-17,10.0,-5.048
ID02_A,ID02,A,2023-11-17,20.0,-1.49
ID02_A,ID02,A,2023-11-17,30.0,0.054
ID02_A,ID02,A,2023-11-17,40.0,-0.971
ID02_A,ID02,A,2023-11-17,50.0,0.907
ID02_A,ID02,A,2023-11-17,60.0,1.105
ID02_A,ID02,A,2023-11-17,70.0,1.048
ID02_A,ID02,A,2023-11-17,80.0,1.026
ID02_A,ID02,A,2023-11-18,10.0,-7.713
ID02_A,ID02,A,2023-11-18,20.0,-2.386
ID02_A,ID02,A,2023-11-18,30.0,-0.058
ID02_A,ID02,A,2023-11-18,40.0,-1.209
ID02_A,ID02,A,2023-11-18,50.0,0.892
ID02_A,ID02,A,2023-11-18,60.0,1.109
ID02_A,ID02,A,2023-11-18,70.0,1.065
ID02_A,ID02,A,2023-11-18,80.0,1.057
ID02_A,ID02,A,2023-11-19,10.0,-8.655
ID02_A,ID02,A,2023-11-19,20.0,-4.074
ID02_A,ID02,A,2023-11-19,30.0,-0.517
ID02_A,ID02,A,2023-11-19,40.0,-1.569
ID02_A,ID02,A,2023-11-19,50.0,0.886
ID02_A,ID02,A,2023-11-19,60.0,1.099
ID02_A,ID02,A,2023-11-19,70.0,1.046
ID02_A,ID02,A,2023-11-19,80.0,1.024
ID02_A,ID02,A,2023-11-20,10.0,-5.879
ID02_A,ID02,A,2023-11-20,20.0,-3.212
ID02_A,ID02,A,2023-11-20,30.0,-0.589
ID02_A,ID02,A,2023-11-20,40.0,-1.158
ID02_A,ID02,A,2023-11-20,50.0,0.837
ID02_A,ID02,A,2023-11-20,60.0,1.083
ID02_A,ID02,A,2023-11-20,70.0,1.031
ID02_A,ID02,A,2023-11-20,80.0,1.011
ID02_A,ID02,A,2023-11-21,10.0,-11.36
ID02_A,ID02,A,2023-11-21,20.0,-6.866
ID02_A,ID02,A,2023-11-21,30.0,-1.315
ID02_A,ID02,A,2023-11-21,40.0,-2.12
ID02_A,ID02,A,2023-11-21,50.0,0.737
ID02_A,ID02,A,2023-11-21,60.0,1.05
ID02_A,ID02,A,2023-11-21,70.0,1.019
ID02_A,ID02,A,2023-11-21,80.0,1.017
ID02_A,ID02,A,2023-11-22,10.0,-10.681
ID02_A,ID02,A,2023-11-22,20.0,-7.695
ID02_A,ID02,A,2023-11-22,30.0,-1.889
ID02_A,ID02,A,2023-11-22,40.0,-2.616
ID02_A,ID02,A,2023-11-22,50.0,0.583
ID02_A,ID02,A,2023-11-22,60.0,0.978
ID02_A,ID02,A,2023-11-22,70.0,0.928
ID02_A,ID02,A,2023-11-22,80.0,0.902
ID02_A,ID02,A,2023-11-23,10.0,-12.07
ID02_A,ID02,A,2023-11-23,20.0,-8.622
ID02_A,ID02,A,2023-11-23,30.0,-2.365
ID02_A,ID02,A,2023-11-23,40.0,-2.843
ID02_A,ID02,A,2023-11-23,50.0,0.353
ID02_A,ID02,A,2023-11-23,60.0,0.847
ID02_A,ID02,A,2023-11-23,70.0,0.803
ID02_A,ID02,A,2023-11-23,80.0,0.78
ID02_A,ID02,A,2023-11-24,10.0,-15.432
ID02_A,ID02,A,2023-11-24,20.0,-9.995
ID02_A,ID02,A,2023-11-24,30.0,-2.914
ID02_A,ID02,A,2023-11-24,40.0,-3.545
ID02_A,ID02,A,2023-11-24,50.0,0.145
ID02_A,ID02,A,2023-11-24,60.0,0.751
ID02_A,ID02,A,2023-11-24,70.0,0.727
ID02_A,ID02,A,2023-11-24,80.0,0.715
ID02_A,ID02,A,2023-11-25,10.0,-13.513
ID02_A,ID02,A,2023-11-25,20.0,-10.619
ID02_A,ID02,A,2023-11-25,30.0,-3.465
ID02_A,ID02,A,2023-11-25,40.0,-3.639
ID02_A,ID02,A,2023-11-25,50.0,-0.052
ID02_A,ID02,A,2023-11-25,60.0,0.691
ID02_A,ID02,A,2023-11-25,70.0,0.655
ID02_A,ID02,A,2023-11-25,80.0,0.641
ID02_A,ID02,A,2023-11-26,10.0,-11.856
ID02_A,ID02,A,2023-11-26,20.0,-10.385
ID02_A,ID02,A,2023-11-26,30.0,-3.792
ID02_A,ID02,A,2023-11-26,40.0,-3.656
ID02_A,ID02,A,2023-11-26,50.0,-0.204
ID02_A,ID02,A,2023-11-26,60.0,0.656
ID02_A,ID02,A,2023-11-26,70.0,0.643
ID02_A,ID02,A,2023-11-26,80.0,0.64
ID02_A,ID02,A,2023-11-27,10.0,-10.713
ID02_A,ID02,A,2023-11-27,20.0,-9.932
ID02_A,ID02,A,2023-11-27,30.0,-4.112
ID02_A,ID02,A,2023-11-27,40.0,-4.424
ID02_A,ID02,A,2023-11-27,50.0,-0.364
ID02_A,ID02,A,2023-11-27,60.0,0.587
ID02_A,ID02,A,2023-11-27,70.0,0.619
ID02_A,ID02,A,2023-11-27,80.0,0.617
ID02_A,ID02,A,2023-11-28,10.0,-12.818
ID02_A,ID02,A,2023-11-28,20.0,-10.917
ID02_A,ID02,A,2023-11-28,30.0,-3.853
ID02_A,ID02,A,2023-11-28,40.0,-4.843
ID02_A,ID02,A,2023-11-28,50.0,-0.313
ID02_A,ID02,A,2023-11-28,60.0,0.638
ID02_A,ID02,A,2023-11-28,70.0,0.751
ID02_A,ID02,A,2023-11-28,80.0,0.745
ID02_A,ID02,A,2023-11-29,10.0,-13.494
ID02_A,ID02,A,2023-11-29,20.0,-12.547
ID02_A,ID02,A,2023-11-29,30.0,-4.368
ID02_A,ID02,A,2023-11-29,40.0,-4.61
ID02_A,ID02,A,2023-11-29,50.0,-0.24
ID02_A,ID02,A,2023-11-29,60.0,0.739
ID02_A,ID02,A,2023-11-29,70.0,0.906
ID02_A,ID02,A,2023-11-29,80.0,0.885
ID02_A,ID02,A,2023-11-30,10.0,-12.0
ID02_A,ID02,A,2023-11-30,20.0,-10.337
ID02_A,ID02,A,2023-11-30,30.0,-3.563
ID02_A,ID02,A,2023-11-30,40.0,-3.699
ID02_A,ID02,A,2023-11-30,50.0,-0.121
ID02_A,ID02,A,2023-11-30,60.0,0.828
ID02_A,ID02,A,2023-11-30,70.0,1.077
ID02_A,ID02,A,2023-11-30,80.0,1.074
ID02_A,ID02,A,2023-12-01,10.0,-10.015
ID02_A,ID02,A,2023-12-01,20.0,-8.837
ID02_A,ID02,A,2023-12-01,30.0,-3.36
ID02_A,ID02,A,2023-12-01,40.0,-3.31
ID02_A,ID02,A,2023-12-01,50.0,-0.062
ID02_A,ID02,A,2023-12-01,60.0,0.873
ID02_A,ID02,A,2023-12-01,70.0,1.17
ID02_A,ID02,A,2023-12-01,80.0,1.154
ID02_A,ID02,A,2023-12-02,10.0,-7.183
ID02_A,ID02,A,2023-12-02,20.0,-4.46
ID02_A,ID02,A,2023-12-02,30.0,-1.768
ID02_A,ID02,A,2023-12-02,40.0,-2.261
ID02_A,ID02,A,2023-12-02,50.0,0.096
ID02_A,ID02,A,2023-12-02,60.0,0.839
ID02_A,ID02,A,2023-12-02,70.0,1.157
ID02_A,ID02,A,2023-12-02,80.0,1.128
ID02_A,ID02,A,2023-12-03,10.0,-6.966
ID02_A,ID02,A,2023-12-03,20.0,-3.564
ID02_A,ID02,A,2023-12-03,30.0,-1.22
ID02_A,ID02,A,2023-12-03,40.0,-1.934
ID02_A,ID02,A,2023-12-03,50.0,0.249
ID02_A,ID02,A,2023-12-03,60.0,0.828
ID02_A,ID02,A,2023-12-03,70.0,1.111
ID02_A,ID02,A,2023-12-03,80.0,1.115
ID02_A,ID02,A,2023-12-04,10.0,-9.974
ID02_A,ID02,A,2023-12-04,20.0,-4.53
ID02_A,ID02,A,2023-12-04,30.0,-1.253
ID02_A,ID02,A,2023-12-04,40.0,-2.409
ID02_A,ID02,A,2023-12-04,50.0,0.194
ID02_A,ID02,A,2023-12-04,60.0,0.694
ID02_A,ID02,A,2023-12-04,70.0,0.944
ID02_A,ID02,A,2023-12-04,80.0,0.952
ID02_A,ID02,A,2023-12-05,10.0,-14.675
ID02_A,ID02,A,2023-12-05,20.0,-7.248
ID02_A,ID02,A,2023-12-05,30.0,-2.171
ID02_A,ID02,A,2023-12-05,40.0,-3.562
ID02_A,ID02,A,2023-12-05,50.0,-0.091
ID02_A,ID02,A,2023-12-05,60.0,0.459
ID02_A,ID02,A,2023-12-05,70.0,0.724
ID02_A,ID02,A,2023-12-05,80.0,0.731
ID02_A,ID02,A,2023-12-06,10.0,-11.488
ID02_A,ID02,A,2023-12-06,20.0,-6.839
ID02_A,ID02,A,2023-12-06,30.0,-2.234
ID02_A,ID02,A,2023-12-06,40.0,-3.095
ID02_A,ID02,A,2023-12-06,50.0,-0.071
ID02_A,ID02,A,2023-12-06,60.0,0.538
ID02_A,ID02,A,2023-12-06,70.0,0.847
ID02_A,ID02,A,2023-12-06,80.0,0.847
ID02_A,ID02,A,2023-12-07,10.0,-13.802
ID02_A,ID02,A,2023-12-07,20.0,-7.375
ID02_A,ID02,A,2023-12-07,30.0,-2.504
ID02_A,ID02,A,2023-12-07,40.0,-3.613
ID02_A,ID02,A,2023-12-07,50.0,-0.168
ID02_A,ID02,A,2023-12-07,60.0,0.503
ID02_A,ID02,A,2023-12-07,70.0,0.876
ID02_A,ID02,A,2023-12-07,80.0,0.895
ID02_A,ID02,A,2023-12-08,10.0,-14.956
ID02_A,ID02,A,2023-12-08,20.0,-10.366
ID02_A,ID02,A,2023-12-08,30.0,-3.471
ID02_A,ID02,A,2023-12-08,40.0,-4.181
ID02_A,ID02,A,2023-12-08,50.0,-0.325
ID02_A,ID02,A,2023-12-08,60.0,0.443
ID02_A,ID02,A,2023-12-08,70.0,0.885
ID02_A,ID02,A,2023-12-08,80.0,0.896
ID02_A,ID02,A,2023-12-09,10.0,-11.536
ID02_A,ID02,A,2023-12-09,20.0,-9.212
ID02_A,ID02,A,2023-12-09,30.0,-3.453
ID02_A,ID02,A,2023-12-09,40.0,-3.661
ID02_A,ID02,A,2023-12-09,50.0,-0.384
ID02_A,ID02,A,2023-12-09,60.0,0.512
ID02_A,ID02,A,2023-12-09,70.0,1.095
ID02_A,ID02,A,2023-12-09,80.0,1.152
ID02_A,ID02,A,2023-12-10,10.0,-12.624
ID02_A,ID02,A,2023-12-10,20.0,-7.913
ID02_A,ID02,A,2023-12-10,30.0,-2.788
ID02_A,ID02,A,2023-12-10,40.0,-3.543
ID02_A,ID02,A,2023-12-10,50.0,-0.209
ID02_A,ID02,A,2023-12-10,60.0,0.6
ID02_A,ID02,A,2023-12-10,70.0,1.21
ID02_A,ID02,A,2023-12-10,80.0,1.316
ID02_A,ID02,A,2023-12-11,10.0,-16.877
ID02_A,ID02,A,2023-12-11,20.0,-11.122
ID02_A,ID02,A,2023-12-11,30.0,-3.676
ID02_A,ID02,A,2023-12-11,40.0,-4.475
ID02_A,ID02,A,2023-12-11,50.0,-0.265
ID02_A,ID02,A,2023-12-11,60.0,0.623
ID02_A,ID02,A,2023-12-11,70.0,1.257
ID02_A,ID02,A,2023-12-11,80.0,1.403
ID02_A,ID02,A,2023-12-12,10.0,-11.501
ID02_A,ID02,A,2023-12-12,20.0,-8.294
ID02_A,ID02,A,2023-12-12,30.0,-3.336
ID02_A,ID02,A,2023-12-12,40.0,-3.716
ID02_A,ID02,A,2023-12-12,50.0,-0.301
ID02_A,ID02,A,2023-12-12,60.0,0.641
ID02_A,ID02,A,2023-12-12,70.0,1.361
ID02_A,ID02,A,2023-12-12,80.0,1.595
ID02_A,ID02,A,2023-12-13,10.0,-8.03
ID02_A,ID02,A,2023-12-13,20.0,-4.973
ID02_A,ID02,A,2023-12-13,30.0,-2.092
ID02_A,ID02,A,2023-12-13,40.0,-2.714
ID02_A,ID02,A,2023-12-13,50.0,-0.128
ID02_A,ID02,A,2023-12-13,60.0,0.623
ID02_A,ID02,A,2023-12-13,70.0,1.251
ID02_A,ID02,A,2023-12-13,80.0,1.56
ID02_A,ID02,A,2023-12-14,10.0,-10.206
ID02_A,ID02,A,2023-12-14,20.0,-4.134
ID02_A,ID02,A,2023-12-14,30.0,-1.473
ID02_A,ID02,A,2023-12-14,40.0,-2.771
ID02_A,ID02,A,2023-12-14,50.0,0.042
ID02_A,ID02,A,2023-12-14,60.0,0.639
ID02_A,ID02,A,2023-12-14,70.0,1.134
ID02_A,ID02,A,2023-12-14,80.0,1.467
ID02_A,ID02,A,2023-12-15,10.0,-8.714
ID02_A,ID02,A,2023-12-15,20.0,-5.1
ID02_A,ID02,A,2023-12-15,30.0,-1.626
ID02_A,ID02,A,2023-12-15,40.0,-2.422
ID02_A,ID02,A,2023-12-15,50.0,0.119
ID02_A,ID02,A,2023-12-15,60.0,0.669
ID02_A,ID02,A,2023-12-15,70.0,1.097
ID02_A,ID02,A,2023-12-15,80.0,1.432
ID02_A,ID02,A,2023-12-16,10.0,-9.573
ID02_A,ID02,A,2023-12-16,20.0,-5.994
ID02_A,ID02,A,2023-12-16,30.0,-1.623
ID02_A,ID02,A,2023-12-16,40.0,-2.449
ID02_A,ID02,A,2023-12-16,50.0,0.115
ID02_A,ID02,A,2023-12-16,60.0,0.639
ID02_A,ID02,A,2023-12-16,70.0,1.052
ID02_A,ID02,A,2023-12-16,80.0,1.426
ID02_A,ID02,A,2023-12-17,10.0,-8.058
ID02_A,ID02,A,2023-12-17,20.0,-5.372
ID02_A,ID02,A,2023-12-17,30.0,-1.7
ID02_A,ID02,A,2023-12-17,40.0,-2.411
ID02_A,ID02,A,2023-12-17,50.0,-0.036
ID02_A,ID02,A,2023-12-17,60.0,0.475
ID02_A,ID02,A,2023-12-17,70.0,0.864
ID02_A,ID02,A,2023-12-17,80.0,1.253
ID02_A,ID02,A,2023-12-18,10.0,-5.014
ID02_A,ID02,A,2023-12-18,20.0,-3.749
ID02_A,ID02,A,2023-12-18,30.0,-1.277
ID02_A,ID02,A,2023-12-18,40.0,-1.676
ID02_A,ID02,A,2023-12-18,50.0,0.044
ID02_A,ID02,A,2023-12-18,60.0,0.503
ID02_A,ID02,A,2023-12-18,70.0,0.854
ID02_A,ID02,A,2023-12-18,80.0,1.257
ID02_A,ID02,A,2023-12-19,10.0,-6.129
ID02_A,ID02,A,2023-12-19,20.0,-5.059
ID02_A,ID02,A,2023-12-19,30.0,-1.363
ID02_A,ID02,A,2023-12-19,40.0,-1.758
ID02_A,ID02,A,2023-12-19,50.0,0.127
ID02_A,ID02,A,2023-12-19,60.0,0.555
ID02_A,ID02,A,2023-12-19,70.0,0.867
ID02_A,ID02,A,2023-12-19,80.0,1.277
ID02_A,ID02,A,2023-12-20,10.0,-7.093
ID02_A,ID02,A,2023-12-20,20.0,-6.004
ID02_A,ID02,A,2023-12-20,30.0,-1.826
ID02_A,ID02,A,2023-12-20,40.0,-2.111
ID02_A,ID02,A,2023-12-20,50.0,0.105
ID02_A,ID02,A,2023-12-20,60.0,0.584
ID02_A,ID02,A,2023-12-20,70.0,0.921
ID02_A,ID02,A,2023-12-20,80.0,1.349
ID02_A,ID02,A,2023-12-21,10.0,-8.086
ID02_A,ID02,A,2023-12-21,20.0,-7.087
ID02_A,ID02,A,2023-12-21,30.0,-2.426
ID02_A,ID02,A,2023-12-21,40.0,-2.547
ID02_A,ID02,A,2023-12-21,50.0,0.065
ID02_A,ID02,A,2023-12-21,60.0,0.656
ID02_A,ID02,A,2023-12-21,70.0,1.053
ID02_A,ID02,A,2023-12-21,80.0,1.534
ID02_A,ID02,A,2023-12-22,10.0,-4.219
ID02_A,ID02,A,2023-12-22,20.0,-3.885
ID02_A,ID02,A,2023-12-22,30.0,-1.406
ID02_A,ID02,A,2023-12-22,40.0,-1.505
ID02_A,ID02,A,2023-12-22,50.0,0.184
ID02_A,ID02,A,2023-12-22,60.0,0.741
ID02_A,ID02,A,2023-12-22,70.0,1.149
ID02_A,ID02,A,2023-12-22,80.0,1.71
ID02_A,ID02,A,2023-12-23,10.0,-2.966
ID02_A,ID02,A,2023-12-23,20.0,-2.493
ID02_A,ID02,A,2023-12-23,30.0,-0.805
ID02_A,ID02,A,2023-12-23,40.0,-1.039
ID02_A,ID02,A,2023-12-23,50.0,0.276
ID02_A,ID02,A,2023-12-23,60.0,0.715
ID02_A,ID02,A,2023-12-23,70.0,1.048
ID02_A,ID02,A,2023-12-23,80.0,1.595
ID02_A,ID02,A,2023-12-24,10.0,-1.308
ID02_A,ID02,A,2023-12-24,20.0,-1.598
ID02_A,ID02,A,2023-12-24,30.0,-0.482
ID02_A,ID02,A,2023-12-24,40.0,-0.53
ID02_A,ID02,A,2023-12-24,50.0,0.337
ID02_A,ID02,A,2023-12-24,60.0,0.698
ID02_A,ID02,A,2023-12-24,70.0,0.974
ID02_A,ID02,A,2023-12-24,80.0,1.467
ID02_A,ID02,A,2023-12-25,10.0,-0.746
ID02_A,ID02,A,2023-12-25,20.0,-0.843
ID02_A,ID02,A,2023-12-25,30.0,-0.238
ID02_A,ID02,A,2023-12-25,40.0,-0.397
ID02_A,ID02,A,2023-12-25,50.0,0.426
ID02_A,ID02,A,2023-12-25,60.0,0.739
ID02_A,ID02,A,2023-12-25,70.0,0.968
ID02_A,ID02,A,2023-12-25,80.0,1.401
ID02_A,ID02,A,2023-12-26,10.0,-1.979
ID02_A,ID02,A,2023-12-26,20.0,-0.796
ID02_A,ID02,A,2023-12-26,30.0,0.002
ID02_A,ID02,A,2023-12-26,40.0,-0.514
ID02_A,ID02,A,2023-12-26,50.0,0.528
ID02_A,ID02,A,2023-12-26,60.0,0.811
ID02_A,ID02,A,2023-12-26,70.0,1.001
ID02_A,ID02,A,2023-12-26,80.0,1.383
ID02_A,ID02,A,2023-12-27,10.0,-5.436
ID02_A,ID02,A,2023-12-27,20.0,-3.269
ID02_A,ID02,A,2023-12-27,30.0,-0.396
ID02_A,ID02,A,2023-12-27,40.0,-1.172
ID02_A,ID02,A,2023-12-27,50.0,0.598
ID02_A,ID02,A,2023-12-27,60.0,0.881
ID02_A,ID02,A,2023-12-27,70.0,1.053
ID02_A,ID02,A,2023-12-27,80.0,1.394
ID02_A,ID02,A,2023-12-28,10.0,-3.212
ID02_A,ID02,A,2023-12-28,20.0,-1.96
ID02_A,ID02,A,2023-12-28,30.0,-0.286
ID02_A,ID02,A,2023-12-28,40.0,-0.771
ID02_A,ID02,A,2023-12-28,50.0,0.78
ID02_A,ID02,A,2023-12-28,60.0,1.114
ID02_A,ID02,A,2023-12-28,70.0,1.306
ID02_A,ID02,A,2023-12-28,80.0,1.647
ID02_A,ID02,A,2023-12-29,10.0,0.291
ID02_A,ID02,A,2023-12-29,20.0,0.212
ID02_A,ID02,A,2023-12-29,30.0,0.389
ID02_A,ID02,A,2023-12-29,40.0,0.168
ID02_A,ID02,A,2023-12-29,50.0,0.845
ID02_A,ID02,A,2023-12-29,60.0,1.116
ID02_A,ID02,A,2023-12-29,70.0,1.291
ID02_A,ID02,A,2023-12-29,80.0,1.638
ID02_A,ID02,A,2023-12-30,10.0,0.517
ID02_A,ID02,A,2023-12-30,20.0,0.51
ID02_A,ID02,A,2023-12-30,30.0,0.58
ID02_A,ID02,A,2023-12-30,40.0,0.167
ID02_A,ID02,A,2023-12-30,50.0,0.839
ID02_A,ID02,A,2023-12-30,60.0,1.049
ID02_A,ID02,A,2023-12-30,70.0,1.183
ID02_A,ID02,A,2023-12-30,80.0,1.492
ID02_A,ID02,A,2023-12-31,10.0,0.194
ID02_A,ID02,A,2023-12-31,20.0,0.498
ID02_A,ID02,A,2023-12-31,30.0,0.653
ID02_A,ID02,A,2023-12-31,40.0,-0.347
ID02_A,ID02,A,2023-12-31,50.0,0.869
ID02_A,ID02,A,2023-12-31,60.0,1.055
ID02_A,ID02,A,2023-12-31,70.0,1.169
ID02_A,ID02,A,2023-12-31,80.0,1.444
ID02_A,ID02,A,2024-01-01,10.0,-0.791
ID02_A,ID02,A,2024-01-01,20.0,0.142
ID02_A,ID02,A,2024-01-01,30.0,0.628
ID02_A,ID02,A,2024-01-01,40.0,-0.777
ID02_A,ID02,A,2024-01-01,50.0,0.88
ID02_A,ID02,A,2024-01-01,60.0,1.036
ID02_A,ID02,A,2024-01-01,70.0,1.124
ID02_A,ID02,A,2024-01-01,80.0,1.359
ID02_A,ID02,A,2024-01-02,10.0,0.97
ID02_A,ID02,A,2024-01-02,20.0,1.032
ID02_A,ID02,A,2024-01-02,30.0,1.217
ID02_A,ID02,A,2024-01-02,40.0,0.767
ID02_A,ID02,A,2024-01-02,50.0,1.095
ID02_A,ID02,A,2024-01-02,60.0,1.086
ID02_A,ID02,A,2024-01-02,70.0,1.168
ID02_A,ID02,A,2024-01-02,80.0,1.295
ID02_A,ID02,A,2024-01-03,10.0,1.2
ID02_A,ID02,A,2024-01-03,20.0,1.256
ID02_A,ID02,A,2024-01-03,30.0,1.335
ID02_A,ID02,A,2024-01-03,40.0,-0.803
ID02_A,ID02,A,2024-01-03,50.0,1.133
ID02_A,ID02,A,2024-01-03,60.0,1.118
ID02_A,ID02,A,2024-01-03,70.0,1.187
ID02_A,ID02,A,2024-01-03,80.0,1.319
ID02_A,ID02,A,2024-01-04,10.0,-0.846
ID02_A,ID02,A,2024-01-04,20.0,1.0
ID02_A,ID02,A,2024-01-04,30.0,1.322
ID02_A,ID02,A,2024-01-04,40.0,-1.526
ID02_A,ID02,A,2024-01-04,50.0,1.095
ID02_A,ID02,A,2024-01-04,60.0,1.076
ID02_A,ID02,A,2024-01-04,70.0,1.094
